symbol,dll,export,lib
DestroyMenu,USER32.dll,DestroyMenu,User32.Lib
DestroySyntheticPointerDevice,USER32.dll,DestroySyntheticPointerDevice,User32.Lib
DestroyWindow,USER32.dll,DestroyWindow,User32.Lib
DeviceCapabilitiesExA,GDI32.dll,DeviceCapabilitiesExA,Gdi32.Lib
DoEnvironmentSubstA,SHELL32.dll,DoEnvironmentSubstA,shell32.lib
DoEnvironmentSubstW,SHELL32.dll,DoEnvironmentSubstW,shell32.lib
DragAcceptFiles,SHELL32.dll,DragAcceptFiles,shell32.lib
DragDetect,USER32.dll,DragDetect,User32.Lib
DragFinish,SHELL32.dll,DragFinish,shell32.lib
DragObject,USER32.dll,DragObject,User32.Lib
DragQueryFile,SHELL32.dll,DragQueryFile,shell32.lib
DragQueryFileA,SHELL32.dll,DragQueryFileA,shell32.lib
DragQueryFileAorW,SHELL32.dll,DragQueryFileAorW,shell32.lib
DragQueryFileW,SHELL32.dll,DragQueryFileW,shell32.lib
DragQueryPoint,SHELL32.dll,DragQueryPoint,shell32.lib
DrawAnimatedRects,USER32.dll,DrawAnimatedRects,User32.Lib
DrawEscape,GDI32.dll,DrawEscape,Gdi32.Lib
DuplicateHandle,KERNEL32.dll,DuplicateHandle,kernel32.Lib
DuplicateIcon,SHELL32.dll,DuplicateIcon,shell32.lib
DuplicatePackageVirtualizationContext,KERNEL32.dll,DuplicatePackageVirtualizationContext,kernel32.Lib
EnableEUDC,GDI32.dll,EnableEUDC,Gdi32.Lib
EnableMouseInPointer,USER32.dll,EnableMouseInPointer,User32.Lib
EnableNonClientDpiScaling,USER32.dll,EnableNonClientDpiScaling,User32.Lib
EndFormPage,GDI32.dll,EndFormPage,Gdi32.Lib
EndMenu,USER32.dll,EndMenu,User32.Lib
EndPaint,USER32.dll,EndPaint,User32.Lib
EngCreateBitmap,GDI32.dll,EngCreateBitmap,Gdi32.Lib
EngCreateDeviceBitmap,GDI32.dll,EngCreateDeviceBitmap,Gdi32.Lib
EngCreateDeviceSurface,GDI32.dll,EngCreateDeviceSurface,Gdi32.Lib
EngCreatePalette,GDI32.dll,EngCreatePalette,Gdi32.Lib
EngDeletePalette,GDI32.dll,EngDeletePalette,Gdi32.Lib
EngDeleteSurface,GDI32.dll,EngDeleteSurface,Gdi32.Lib
EnumDisplayMonitors,USER32.dll,EnumDisplayMonitors,User32.Lib
EnumFontFamiliesExW,GDI32.dll,EnumFontFamiliesExW,Gdi32.Lib
EnumFontFamiliesW,GDI32.dll,EnumFontFamiliesW,Gdi32.Lib
EnumFontsA,GDI32.dll,EnumFontsA,Gdi32.Lib
EnumFontsW,GDI32.dll,EnumFontsW,Gdi32.Lib
EnumICMProfilesA,GDI32.dll,EnumICMProfilesA,Gdi32.Lib
EnumICMProfilesW,GDI32.dll,EnumICMProfilesW,Gdi32.Lib
EnumObjects,GDI32.dll,EnumObjects,Gdi32.Lib
EnumResourceNamesA,KERNEL32.dll,EnumResourceNamesA,kernel32.Lib
EnumResourceNamesW,KERNEL32.dll,EnumResourceNamesW,kernel32.Lib
EnumerateLoadedModules,imagehlp.dll,EnumerateLoadedModules,ImageHlp.Lib
EnumerateLoadedModules64,imagehlp.dll,EnumerateLoadedModules64,ImageHlp.Lib
EnumerateLoadedModulesEx,imagehlp.dll,EnumerateLoadedModulesEx,ImageHlp.Lib
EnumerateLoadedModulesExW,imagehlp.dll,EnumerateLoadedModulesExW,ImageHlp.Lib
EnumerateLoadedModulesW64,imagehlp.dll,EnumerateLoadedModulesW64,ImageHlp.Lib
EscapeCommFunction,KERNEL32.dll,EscapeCommFunction,kernel32.Lib
EudcLoadLinkW,GDI32.dll,EudcLoadLinkW,Gdi32.Lib
EudcUnloadLinkW,GDI32.dll,EudcUnloadLinkW,Gdi32.Lib
ExcludeClipRect,GDI32.dll,ExcludeClipRect,Gdi32.Lib
ExcludeUpdateRgn,USER32.dll,ExcludeUpdateRgn,User32.Lib
ExtCreatePen,GDI32.dll,ExtCreatePen,Gdi32.Lib
ExtFloodFill,GDI32.dll,ExtFloodFill,Gdi32.Lib
ExtractAssociatedIconA,SHELL32.dll,ExtractAssociatedIconA,shell32.lib
ExtractAssociatedIconExA,SHELL32.dll,ExtractAssociatedIconExA,shell32.lib
ExtractAssociatedIconExW,SHELL32.dll,ExtractAssociatedIconExW,shell32.lib
ExtractAssociatedIconW,SHELL32.dll,ExtractAssociatedIconW,shell32.lib
ExtractIconA,SHELL32.dll,ExtractIconA,shell32.lib
ExtractIconEx,SHELL32.dll,ExtractIconEx,shell32.lib
ExtractIconExA,SHELL32.dll,ExtractIconExA,shell32.lib
ExtractIconExW,SHELL32.dll,ExtractIconExW,shell32.lib
ExtractIconW,SHELL32.dll,ExtractIconW,shell32.lib
FileTimeToLocalFileTime,KERNEL32.dll,FileTimeToLocalFileTime,kernel32.Lib
FileTimeToSystemTime,KERNEL32.dll,FileTimeToSystemTime,kernel32.Lib
FillConsoleOutputAttribute,KERNEL32.dll,FillConsoleOutputAttribute,kernel32.Lib
FillConsoleOutputCharacterA,KERNEL32.dll,FillConsoleOutputCharacterA,kernel32.Lib
FillConsoleOutputCharacterW,KERNEL32.dll,FillConsoleOutputCharacterW,kernel32.Lib
FindClose,KERNEL32.dll,FindClose,kernel32.Lib
FindCloseChangeNotification,KERNEL32.dll,FindCloseChangeNotification,kernel32.Lib
FindDebugInfoFile,imagehlp.dll,FindDebugInfoFile,ImageHlp.Lib
FindDebugInfoFileEx,imagehlp.dll,FindDebugInfoFileEx,ImageHlp.Lib
FindExecutableA,SHELL32.dll,FindExecutableA,shell32.lib
FindExecutableImage,imagehlp.dll,FindExecutableImage,ImageHlp.Lib
FindExecutableImageEx,imagehlp.dll,FindExecutableImageEx,ImageHlp.Lib
FindExecutableW,SHELL32.dll,FindExecutableW,shell32.lib
FindFileInPath,imagehlp.dll,FindFileInPath,ImageHlp.Lib
FindFileInSearchPath,imagehlp.dll,FindFileInSearchPath,ImageHlp.Lib
FindFirstChangeNotificationA,KERNEL32.dll,FindFirstChangeNotificationA,kernel32.Lib
FindFirstChangeNotificationW,KERNEL32.dll,FindFirstChangeNotificationW,kernel32.Lib
FindFirstFileA,KERNEL32.dll,FindFirstFileA,kernel32.Lib
FindFirstFileExA,KERNEL32.dll,FindFirstFileExA,kernel32.Lib
FindFirstFileExW,KERNEL32.dll,FindFirstFileExW,kernel32.Lib
FindFirstFileNameW,KERNEL32.dll,FindFirstFileNameW,kernel32.Lib
FindFirstFileW,KERNEL32.dll,FindFirstFileW,kernel32.Lib
FindFirstVolumeW,KERNEL32.dll,FindFirstVolumeW,kernel32.Lib
FindNextChangeNotification,KERNEL32.dll,FindNextChangeNotification,kernel32.Lib
FindNextFileA,KERNEL32.dll,FindNextFileA,kernel32.Lib
FindNextFileNameW,KERNEL32.dll,FindNextFileNameW,kernel32.Lib
FindNextFileW,KERNEL32.dll,FindNextFileW,kernel32.Lib
FindNextVolumeW,KERNEL32.dll,FindNextVolumeW,kernel32.Lib
FindVolumeClose,KERNEL32.dll,FindVolumeClose,kernel32.Lib
FixBrushOrgEx,GDI32.dll,FixBrushOrgEx,Gdi32.Lib
FlashWindowEx,USER32.dll,FlashWindowEx,User32.Lib
FlattenPath,GDI32.dll,FlattenPath,Gdi32.Lib
FloodFill,GDI32.dll,FloodFill,Gdi32.Lib
FlushConsoleInputBuffer,KERNEL32.dll,FlushConsoleInputBuffer,kernel32.Lib
FlushFileBuffers,KERNEL32.dll,FlushFileBuffers,kernel32.Lib
FreeConsole,KERNEL32.dll,FreeConsole,kernel32.Lib
GdiAlphaBlend,GDI32.dll,GdiAlphaBlend,Gdi32.Lib
GdiArtificialDecrementDriver,GDI32.dll,GdiArtificialDecrementDriver,Gdi32.Lib
GdiDeleteSpoolFileHandle,GDI32.dll,GdiDeleteSpoolFileHandle,Gdi32.Lib
GdiEndDocEMF,GDI32.dll,GdiEndDocEMF,Gdi32.Lib
GdiEndPageEMF,GDI32.dll,GdiEndPageEMF,Gdi32.Lib
GdiFlush,GDI32.dll,GdiFlush,Gdi32.Lib
GdiGetBatchLimit,GDI32.dll,GdiGetBatchLimit,Gdi32.Lib
GdiGetDC,GDI32.dll,GdiGetDC,Gdi32.Lib
GdiGetDevmodeForPage,GDI32.dll,GdiGetDevmodeForPage,Gdi32.Lib
GdiGetPageCount,GDI32.dll,GdiGetPageCount,Gdi32.Lib
GdiGetPageHandle,GDI32.dll,GdiGetPageHandle,Gdi32.Lib
GdiGetSpoolFileHandle,GDI32.dll,GdiGetSpoolFileHandle,Gdi32.Lib
GdiGradientFill,GDI32.dll,GdiGradientFill,Gdi32.Lib
GdiPlayDCScript,GDI32.dll,GdiPlayDCScript,Gdi32.Lib
GdiPlayEMF,GDI32.dll,GdiPlayEMF,Gdi32.Lib
GdiPlayJournal,GDI32.dll,GdiPlayJournal,Gdi32.Lib
GdiPlayPageEMF,GDI32.dll,GdiPlayPageEMF,Gdi32.Lib
GdiPlayPrivatePageEMF,GDI32.dll,GdiPlayPrivatePageEMF,Gdi32.Lib
GdiPlayScript,GDI32.dll,GdiPlayScript,Gdi32.Lib
GdiResetDCEMF,GDI32.dll,GdiResetDCEMF,Gdi32.Lib
GdiSetBatchLimit,GDI32.dll,GdiSetBatchLimit,Gdi32.Lib
GdiStartDocEMF,GDI32.dll,GdiStartDocEMF,Gdi32.Lib
GdiStartPageEMF,GDI32.dll,GdiStartPageEMF,Gdi32.Lib
GdiTransparentBlt,GDI32.dll,GdiTransparentBlt,Gdi32.Lib
GenerateConsoleCtrlEvent,KERNEL32.dll,GenerateConsoleCtrlEvent,kernel32.Lib
GetAncestor,USER32.dll,GetAncestor,User32.Lib
GetArcDirection,GDI32.dll,GetArcDirection,Gdi32.Lib
GetAspectRatioFilterEx,GDI32.dll,GetAspectRatioFilterEx,Gdi32.Lib
GetAutoRotationState,USER32.dll,GetAutoRotationState,User32.Lib
GetBitmapDimensionEx,GDI32.dll,GetBitmapDimensionEx,Gdi32.Lib
GetBkMode,GDI32.dll,GetBkMode,Gdi32.Lib
GetBoundsRect,GDI32.dll,GetBoundsRect,Gdi32.Lib
GetBrushOrgEx,GDI32.dll,GetBrushOrgEx,Gdi32.Lib
GetCIMSSM,USER32.dll,GetCIMSSM,User32.Lib
GetCalendarInfoEx,KERNEL32.dll,GetCalendarInfoEx,kernel32.Lib
GetCalendarInfoW,KERNEL32.dll,GetCalendarInfoW,kernel32.Lib
GetCaretBlinkTime,USER32.dll,GetCaretBlinkTime,User32.Lib
GetCaretPos,USER32.dll,GetCaretPos,User32.Lib
GetCharABCWidthsA,GDI32.dll,GetCharABCWidthsA,Gdi32.Lib
GetCharABCWidthsFloatA,GDI32.dll,GetCharABCWidthsFloatA,Gdi32.Lib
GetCharABCWidthsFloatW,GDI32.dll,GetCharABCWidthsFloatW,Gdi32.Lib
GetCharABCWidthsI,GDI32.dll,GetCharABCWidthsI,Gdi32.Lib
GetCharABCWidthsW,GDI32.dll,GetCharABCWidthsW,Gdi32.Lib
GetCharWidth32A,GDI32.dll,GetCharWidth32A,Gdi32.Lib
GetCharWidth32W,GDI32.dll,GetCharWidth32W,Gdi32.Lib
GetCharWidthFloatA,GDI32.dll,GetCharWidthFloatA,Gdi32.Lib
GetCharWidthFloatW,GDI32.dll,GetCharWidthFloatW,Gdi32.Lib
GetCharWidthI,GDI32.dll,GetCharWidthI,Gdi32.Lib
GetCharWidthW,GDI32.dll,GetCharWidthW,Gdi32.Lib
GetCharacterPlacementA,GDI32.dll,GetCharacterPlacementA,Gdi32.Lib
GetCharacterPlacementW,GDI32.dll,GetCharacterPlacementW,Gdi32.Lib
GetClipCursor,USER32.dll,GetClipCursor,User32.Lib
GetColorAdjustment,GDI32.dll,GetColorAdjustment,Gdi32.Lib
GetColorSpace,GDI32.dll,GetColorSpace,Gdi32.Lib
GetComboBoxInfo,USER32.dll,GetComboBoxInfo,User32.Lib
GetCommConfig,KERNEL32.dll,GetCommConfig,kernel32.Lib
GetCommMask,KERNEL32.dll,GetCommMask,kernel32.Lib
GetCommModemStatus,KERNEL32.dll,GetCommModemStatus,kernel32.Lib
GetCommProperties,KERNEL32.dll,GetCommProperties,kernel32.Lib
GetCommState,KERNEL32.dll,GetCommState,kernel32.Lib
GetCommTimeouts,KERNEL32.dll,GetCommTimeouts,kernel32.Lib
GetConsoleAliasA,KERNEL32.dll,GetConsoleAliasA,kernel32.Lib
GetConsoleAliasExesA,KERNEL32.dll,GetConsoleAliasExesA,kernel32.Lib
GetConsoleAliasExesLengthA,KERNEL32.dll,GetConsoleAliasExesLengthA,kernel32.Lib
GetConsoleAliasExesLengthW,KERNEL32.dll,GetConsoleAliasExesLengthW,kernel32.Lib
GetConsoleAliasExesW,KERNEL32.dll,GetConsoleAliasExesW,kernel32.Lib
GetConsoleAliasW,KERNEL32.dll,GetConsoleAliasW,kernel32.Lib
GetConsoleAliasesA,KERNEL32.dll,GetConsoleAliasesA,kernel32.Lib
GetConsoleAliasesLengthA,KERNEL32.dll,GetConsoleAliasesLengthA,kernel32.Lib
GetConsoleAliasesLengthW,KERNEL32.dll,GetConsoleAliasesLengthW,kernel32.Lib
GetConsoleAliasesW,KERNEL32.dll,GetConsoleAliasesW,kernel32.Lib
GetConsoleCP,KERNEL32.dll,GetConsoleCP,kernel32.Lib
GetConsoleCursorInfo,KERNEL32.dll,GetConsoleCursorInfo,kernel32.Lib
GetConsoleDisplayMode,KERNEL32.dll,GetConsoleDisplayMode,kernel32.Lib
GetConsoleFontSize,KERNEL32.dll,GetConsoleFontSize,kernel32.Lib
GetConsoleHistoryInfo,KERNEL32.dll,GetConsoleHistoryInfo,kernel32.Lib
GetConsoleMode,KERNEL32.dll,GetConsoleMode,kernel32.Lib
GetConsoleOriginalTitleA,KERNEL32.dll,GetConsoleOriginalTitleA,kernel32.Lib
GetConsoleOriginalTitleW,KERNEL32.dll,GetConsoleOriginalTitleW,kernel32.Lib
GetConsoleOutputCP,KERNEL32.dll,GetConsoleOutputCP,kernel32.Lib
GetConsoleProcessList,KERNEL32.dll,GetConsoleProcessList,kernel32.Lib
GetConsoleScreenBufferInfo,KERNEL32.dll,GetConsoleScreenBufferInfo,kernel32.Lib
GetConsoleScreenBufferInfoEx,KERNEL32.dll,GetConsoleScreenBufferInfoEx,kernel32.Lib
GetConsoleSelectionInfo,KERNEL32.dll,GetConsoleSelectionInfo,kernel32.Lib
GetConsoleTitleA,KERNEL32.dll,GetConsoleTitleA,kernel32.Lib
GetConsoleTitleW,KERNEL32.dll,GetConsoleTitleW,kernel32.Lib
GetConsoleWindow,KERNEL32.dll,GetConsoleWindow,kernel32.Lib
GetCurrentConsoleFont,KERNEL32.dll,GetCurrentConsoleFont,kernel32.Lib
GetCurrentConsoleFontEx,KERNEL32.dll,GetCurrentConsoleFontEx,kernel32.Lib
GetCurrentInputMessageSource,USER32.dll,GetCurrentInputMessageSource,User32.Lib
GetCurrentPackageVirtualizationContext,KERNEL32.dll,GetCurrentPackageVirtualizationContext,kernel32.Lib
GetCursor,USER32.dll,GetCursor,User32.Lib
GetCursorInfo,USER32.dll,GetCursorInfo,User32.Lib
GetDCBrushColor,GDI32.dll,GetDCBrushColor,Gdi32.Lib
GetDCEx,USER32.dll,GetDCEx,User32.Lib
GetDCOrgEx,GDI32.dll,GetDCOrgEx,Gdi32.Lib
GetDCPenColor,GDI32.dll,GetDCPenColor,Gdi32.Lib
GetDIBColorTable,GDI32.dll,GetDIBColorTable,Gdi32.Lib
GetDeviceGammaRamp,GDI32.dll,GetDeviceGammaRamp,Gdi32.Lib
GetDiskFreeSpaceA,KERNEL32.dll,GetDiskFreeSpaceA,kernel32.Lib
GetDiskFreeSpaceExA,KERNEL32.dll,GetDiskFreeSpaceExA,kernel32.Lib
GetDiskFreeSpaceExW,KERNEL32.dll,GetDiskFreeSpaceExW,kernel32.Lib
GetDiskFreeSpaceW,KERNEL32.dll,GetDiskFreeSpaceW,kernel32.Lib
GetDisplayAutoRotationPreferences,USER32.dll,GetDisplayAutoRotationPreferences,User32.Lib
GetDoubleClickTime,USER32.dll,GetDoubleClickTime,User32.Lib
GetDriveTypeA,KERNEL32.dll,GetDriveTypeA,kernel32.Lib
GetDriveTypeW,KERNEL32.dll,GetDriveTypeW,kernel32.Lib
GetEnhMetaFileDescriptionW,GDI32.dll,GetEnhMetaFileDescriptionW,Gdi32.Lib
GetEnhMetaFileHeader,GDI32.dll,GetEnhMetaFileHeader,Gdi32.Lib
GetEnhMetaFilePaletteEntries,GDI32.dll,GetEnhMetaFilePaletteEntries,Gdi32.Lib
GetEnhMetaFilePixelFormat,GDI32.dll,GetEnhMetaFilePixelFormat,Gdi32.Lib
GetEnhMetaFileW,GDI32.dll,GetEnhMetaFileW,Gdi32.Lib
GetEnvironmentStringsA,KERNEL32.dll,GetEnvironmentStringsA,kernel32.Lib
GetErrorInfo,OLEAUT32.dll,200,OleAut32.Lib
GetErrorInfo,OLEAUT32.dll,200,OneCore.Lib
GetErrorInfo,OLEAUT32.dll,200,OneCoreUAP.Lib
GetErrorInfo,OLEAUT32.dll,200,OneCoreUAP_apiset.Lib
GetErrorInfo,OLEAUT32.dll,200,OneCoreUAP_downlevel.Lib
GetErrorInfo,OLEAUT32.dll,200,OneCore_apiset.Lib
GetErrorInfo,OLEAUT32.dll,200,OneCore_downlevel.Lib
GetErrorInfo,OLEAUT32.dll,200,WindowsApp.lib
GetErrorInfo,OLEAUT32.dll,200,mincore.lib
GetErrorInfo,OLEAUT32.dll,200,windowscoreheadless.Lib
GetErrorInfo,OLEAUT32.dll,200,windowscoreheadless_apiset.Lib
GetExtendedPointerDeviceProperty,USER32.dll,GetExtendedPointerDeviceProperty,User32.Lib
GetFileAttributesA,KERNEL32.dll,GetFileAttributesA,kernel32.Lib
GetFileAttributesExA,KERNEL32.dll,GetFileAttributesExA,kernel32.Lib
GetFileAttributesExW,KERNEL32.dll,GetFileAttributesExW,kernel32.Lib
GetFileAttributesW,KERNEL32.dll,GetFileAttributesW,kernel32.Lib
GetFileInformationByHandle,KERNEL32.dll,GetFileInformationByHandle,kernel32.Lib
GetFileSize,KERNEL32.dll,GetFileSize,kernel32.Lib
GetFileSizeEx,KERNEL32.dll,GetFileSizeEx,kernel32.Lib
GetFileTime,KERNEL32.dll,GetFileTime,kernel32.Lib
GetFileType,KERNEL32.dll,GetFileType,kernel32.Lib
GetFinalPathNameByHandleA,KERNEL32.dll,GetFinalPathNameByHandleA,kernel32.Lib
GetFinalPathNameByHandleW,KERNEL32.dll,GetFinalPathNameByHandleW,kernel32.Lib
GetFontAssocStatus,GDI32.dll,GetFontAssocStatus,Gdi32.Lib
GetFontLanguageInfo,GDI32.dll,GetFontLanguageInfo,Gdi32.Lib
GetFontResourceInfoW,GDI32.dll,GetFontResourceInfoW,Gdi32.Lib
GetFontUnicodeRanges,GDI32.dll,GetFontUnicodeRanges,Gdi32.Lib
GetFullPathNameA,KERNEL32.dll,GetFullPathNameA,kernel32.Lib
GetFullPathNameW,KERNEL32.dll,GetFullPathNameW,kernel32.Lib
GetGUIThreadInfo,USER32.dll,GetGUIThreadInfo,User32.Lib
GetGestureConfig,USER32.dll,GetGestureConfig,User32.Lib
GetGlyphIndicesA,GDI32.dll,GetGlyphIndicesA,Gdi32.Lib
