symbol,dll,export,lib
AVIPutFileOnClipboard,AVIFIL32.dll,AVIPutFileOnClipboard,Vfw32.Lib
AVIPutFileOnClipboard,AVIFIL32.dll,AVIPutFileOnClipboard,avifil32.Lib
AVISave,AVIFIL32.dll,AVISave,Vfw32.Lib
AVISave,AVIFIL32.dll,AVISave,avifil32.Lib
AVISaveA,AVIFIL32.dll,AVISaveA,Vfw32.Lib
AVISaveA,AVIFIL32.dll,AVISaveA,avifil32.Lib
AVISaveOptions,AVIFIL32.dll,AVISaveOptions,Vfw32.Lib
AVISaveOptions,AVIFIL32.dll,AVISaveOptions,avifil32.Lib
AVISaveOptionsFree,AVIFIL32.dll,AVISaveOptionsFree,Vfw32.Lib
AVISaveOptionsFree,AVIFIL32.dll,AVISaveOptionsFree,avifil32.Lib
AVISaveV,AVIFIL32.dll,AVISaveV,Vfw32.Lib
AVISaveV,AVIFIL32.dll,AVISaveV,avifil32.Lib
AVISaveVA,AVIFIL32.dll,AVISaveVA,Vfw32.Lib
AVISaveVA,AVIFIL32.dll,AVISaveVA,avifil32.Lib
AVISaveVW,AVIFIL32.dll,AVISaveVW,Vfw32.Lib
AVISaveVW,AVIFIL32.dll,AVISaveVW,avifil32.Lib
AVISaveW,AVIFIL32.dll,AVISaveW,Vfw32.Lib
AVISaveW,AVIFIL32.dll,AVISaveW,avifil32.Lib
AVIStreamAddRef,AVIFIL32.dll,AVIStreamAddRef,Vfw32.Lib
AVIStreamAddRef,AVIFIL32.dll,AVIStreamAddRef,avifil32.Lib
AVIStreamBeginStreaming,AVIFIL32.dll,AVIStreamBeginStreaming,Vfw32.Lib
AVIStreamBeginStreaming,AVIFIL32.dll,AVIStreamBeginStreaming,avifil32.Lib
AVIStreamCreate,AVIFIL32.dll,AVIStreamCreate,Vfw32.Lib
AVIStreamCreate,AVIFIL32.dll,AVIStreamCreate,avifil32.Lib
AVIStreamEndStreaming,AVIFIL32.dll,AVIStreamEndStreaming,Vfw32.Lib
AVIStreamEndStreaming,AVIFIL32.dll,AVIStreamEndStreaming,avifil32.Lib
AVIStreamFindSample,AVIFIL32.dll,AVIStreamFindSample,Vfw32.Lib
AVIStreamFindSample,AVIFIL32.dll,AVIStreamFindSample,avifil32.Lib
AVIStreamGetFrame,AVIFIL32.dll,AVIStreamGetFrame,Vfw32.Lib
AVIStreamGetFrame,AVIFIL32.dll,AVIStreamGetFrame,avifil32.Lib
AVIStreamGetFrameClose,AVIFIL32.dll,AVIStreamGetFrameClose,Vfw32.Lib
AVIStreamGetFrameClose,AVIFIL32.dll,AVIStreamGetFrameClose,avifil32.Lib
AVIStreamGetFrameOpen,AVIFIL32.dll,AVIStreamGetFrameOpen,Vfw32.Lib
AVIStreamGetFrameOpen,AVIFIL32.dll,AVIStreamGetFrameOpen,avifil32.Lib
AVIStreamInfo,AVIFIL32.dll,AVIStreamInfo,Vfw32.Lib
AVIStreamInfo,AVIFIL32.dll,AVIStreamInfo,avifil32.Lib
AVIStreamInfoA,AVIFIL32.dll,AVIStreamInfoA,Vfw32.Lib
AVIStreamInfoA,AVIFIL32.dll,AVIStreamInfoA,avifil32.Lib
AVIStreamInfoW,AVIFIL32.dll,AVIStreamInfoW,Vfw32.Lib
AVIStreamInfoW,AVIFIL32.dll,AVIStreamInfoW,avifil32.Lib
AVIStreamLength,AVIFIL32.dll,AVIStreamLength,Vfw32.Lib
AVIStreamLength,AVIFIL32.dll,AVIStreamLength,avifil32.Lib
AVIStreamOpenFromFile,AVIFIL32.dll,AVIStreamOpenFromFile,Vfw32.Lib
AVIStreamOpenFromFile,AVIFIL32.dll,AVIStreamOpenFromFile,avifil32.Lib
AVIStreamOpenFromFileA,AVIFIL32.dll,AVIStreamOpenFromFileA,Vfw32.Lib
AVIStreamOpenFromFileA,AVIFIL32.dll,AVIStreamOpenFromFileA,avifil32.Lib
AVIStreamOpenFromFileW,AVIFIL32.dll,AVIStreamOpenFromFileW,Vfw32.Lib
AVIStreamOpenFromFileW,AVIFIL32.dll,AVIStreamOpenFromFileW,avifil32.Lib
AVIStreamRead,AVIFIL32.dll,AVIStreamRead,Vfw32.Lib
AVIStreamRead,AVIFIL32.dll,AVIStreamRead,avifil32.Lib
AVIStreamReadData,AVIFIL32.dll,AVIStreamReadData,Vfw32.Lib
AVIStreamReadData,AVIFIL32.dll,AVIStreamReadData,avifil32.Lib
AVIStreamReadFormat,AVIFIL32.dll,AVIStreamReadFormat,Vfw32.Lib
AVIStreamReadFormat,AVIFIL32.dll,AVIStreamReadFormat,avifil32.Lib
AVIStreamRelease,AVIFIL32.dll,AVIStreamRelease,Vfw32.Lib
AVIStreamRelease,AVIFIL32.dll,AVIStreamRelease,avifil32.Lib
AVIStreamSampleToTime,AVIFIL32.dll,AVIStreamSampleToTime,Vfw32.Lib
AVIStreamSampleToTime,AVIFIL32.dll,AVIStreamSampleToTime,avifil32.Lib
AVIStreamSetFormat,AVIFIL32.dll,AVIStreamSetFormat,Vfw32.Lib
AVIStreamSetFormat,AVIFIL32.dll,AVIStreamSetFormat,avifil32.Lib
AVIStreamStart,AVIFIL32.dll,AVIStreamStart,Vfw32.Lib
AVIStreamStart,AVIFIL32.dll,AVIStreamStart,avifil32.Lib
AVIStreamTimeToSample,AVIFIL32.dll,AVIStreamTimeToSample,Vfw32.Lib
AVIStreamTimeToSample,AVIFIL32.dll,AVIStreamTimeToSample,avifil32.Lib
AVIStreamWrite,AVIFIL32.dll,AVIStreamWrite,Vfw32.Lib
AVIStreamWrite,AVIFIL32.dll,AVIStreamWrite,avifil32.Lib
AVIStreamWriteData,AVIFIL32.dll,AVIStreamWriteData,Vfw32.Lib
AVIStreamWriteData,AVIFIL32.dll,AVIStreamWriteData,avifil32.Lib
AbortDoc,GDI32.dll,AbortDoc,Gdi32.Lib
AbortDoc,GDI32.dll,AbortDoc,OneCoreUAP_downlevel.Lib
AbortDoc,GDI32.dll,AbortDoc,OneCore_downlevel.Lib
AbortPath,GDI32.dll,AbortPath,Gdi32.Lib
AbortPrinter,SPOOLSS.DLL,AbortPrinter,spoolss.lib
AbortPrinter,WINSPOOL.DRV,AbortPrinter,OneCoreUAP_downlevel.Lib
AbortPrinter,WINSPOOL.DRV,AbortPrinter,OneCore_downlevel.Lib
AbortPrinter,WINSPOOL.DRV,AbortPrinter,WinSpool.Lib
AbortSystemShutdownA,ADVAPI32.dll,AbortSystemShutdownA,AdvAPI32.Lib
AbortSystemShutdownA,ADVAPI32.dll,AbortSystemShutdownA,OneCoreUAP_downlevel.Lib
AbortSystemShutdownA,ADVAPI32.dll,AbortSystemShutdownA,OneCore_downlevel.Lib
AbortSystemShutdownA,api-ms-win-core-shutdown-ansi-l1-1-0.dll,AbortSystemShutdownA,OneCore.Lib
AbortSystemShutdownA,api-ms-win-core-shutdown-ansi-l1-1-0.dll,AbortSystemShutdownA,OneCoreUAP.Lib
AbortSystemShutdownW,ADVAPI32.dll,AbortSystemShutdownW,AdvAPI32.Lib
AbortSystemShutdownW,ADVAPI32.dll,AbortSystemShutdownW,OneCoreUAP_downlevel.Lib
AbortSystemShutdownW,ADVAPI32.dll,AbortSystemShutdownW,OneCore_downlevel.Lib
AbortSystemShutdownW,api-ms-win-core-shutdown-l1-1-0.dll,AbortSystemShutdownW,OneCore.Lib
AbortSystemShutdownW,api-ms-win-core-shutdown-l1-1-0.dll,AbortSystemShutdownW,OneCoreUAP.Lib
AbortSystemShutdownW,api-ms-win-core-shutdown-l1-1-0.dll,AbortSystemShutdownW,mincore.lib
AccConvertAccessMaskToActrlAccess,NTMARTA.dll,AccConvertAccessMaskToActrlAccess,ntmarta.lib
AccConvertAccessToSD,NTMARTA.dll,AccConvertAccessToSD,ntmarta.lib
AccConvertAccessToSecurityDescriptor,NTMARTA.dll,AccConvertAccessToSecurityDescriptor,ntmarta.lib
AccConvertAclToAccess,NTMARTA.dll,AccConvertAclToAccess,ntmarta.lib
AccConvertSDToAccess,NTMARTA.dll,AccConvertSDToAccess,ntmarta.lib
AccFreeIndexArray,NTMARTA.dll,AccFreeIndexArray,ntmarta.lib
AccGetAccessForTrustee,NTMARTA.dll,AccGetAccessForTrustee,ntmarta.lib
AccGetExplicitEntries,NTMARTA.dll,AccGetExplicitEntries,ntmarta.lib
AccGetInheritanceSource,NTMARTA.dll,AccGetInheritanceSource,ntmarta.lib
AccLookupAccountName,NTMARTA.dll,AccLookupAccountName,ntmarta.lib
AccLookupAccountSid,NTMARTA.dll,AccLookupAccountSid,ntmarta.lib
AccLookupAccountTrustee,NTMARTA.dll,AccLookupAccountTrustee,ntmarta.lib
AccNotifyTouchInteraction,OLEACC.dll,AccNotifyTouchInteraction,OleAcc.Lib
AccProvCancelOperation,NTMARTA.dll,AccProvCancelOperation,ntmarta.lib
AccProvGetAccessInfoPerObjectType,NTMARTA.dll,AccProvGetAccessInfoPerObjectType,ntmarta.lib
AccProvGetAllRights,NTMARTA.dll,AccProvGetAllRights,ntmarta.lib
AccProvGetCapabilities,NTMARTA.dll,AccProvGetCapabilities,ntmarta.lib
AccProvGetOperationResults,NTMARTA.dll,AccProvGetOperationResults,ntmarta.lib
AccProvGetTrusteesAccess,NTMARTA.dll,AccProvGetTrusteesAccess,ntmarta.lib
AccProvGrantAccessRights,NTMARTA.dll,AccProvGrantAccessRights,ntmarta.lib
AccProvHandleGetAccessInfoPerObjectType,NTMARTA.dll,AccProvHandleGetAccessInfoPerObjectType,ntmarta.lib
AccProvHandleGetAllRights,NTMARTA.dll,AccProvHandleGetAllRights,ntmarta.lib
AccProvHandleGetTrusteesAccess,NTMARTA.dll,AccProvHandleGetTrusteesAccess,ntmarta.lib
AccProvHandleIsAccessAudited,NTMARTA.dll,AccProvHandleIsAccessAudited,ntmarta.lib
AccProvHandleIsObjectAccessible,NTMARTA.dll,AccProvHandleIsObjectAccessible,ntmarta.lib
AccProvHandleRevokeAccessRights,NTMARTA.dll,AccProvHandleRevokeAccessRights,ntmarta.lib
AccProvHandleRevokeAuditRights,NTMARTA.dll,AccProvHandleRevokeAuditRights,ntmarta.lib
AccProvHandleSetAccessRights,NTMARTA.dll,AccProvHandleSetAccessRights,ntmarta.lib
AccProvIsAccessAudited,NTMARTA.dll,AccProvIsAccessAudited,ntmarta.lib
AccProvIsObjectAccessible,NTMARTA.dll,AccProvIsObjectAccessible,ntmarta.lib
AccProvRevokeAccessRights,NTMARTA.dll,AccProvRevokeAccessRights,ntmarta.lib
AccProvRevokeAuditRights,NTMARTA.dll,AccProvRevokeAuditRights,ntmarta.lib
AccProvSetAccessRights,NTMARTA.dll,AccProvSetAccessRights,ntmarta.lib
AccRewriteGetExplicitEntriesFromAcl,NTMARTA.dll,AccRewriteGetExplicitEntriesFromAcl,ntmarta.lib
AccRewriteGetHandleRights,NTMARTA.dll,AccRewriteGetHandleRights,ntmarta.lib
AccRewriteGetNamedRights,NTMARTA.dll,AccRewriteGetNamedRights,ntmarta.lib
AccRewriteSetEntriesInAcl,NTMARTA.dll,AccRewriteSetEntriesInAcl,ntmarta.lib
AccRewriteSetHandleRights,NTMARTA.dll,AccRewriteSetHandleRights,ntmarta.lib
AccRewriteSetNamedRights,NTMARTA.dll,AccRewriteSetNamedRights,ntmarta.lib
AccSetEntriesInAList,NTMARTA.dll,AccSetEntriesInAList,ntmarta.lib
AccSetRunningUtilityState,OLEACC.dll,AccSetRunningUtilityState,OleAcc.Lib
AccTreeResetNamedSecurityInfo,NTMARTA.dll,AccTreeResetNamedSecurityInfo,ntmarta.lib
AcceptEx,MSWSOCK.dll,AcceptEx,MsWSock.Lib
AcceptEx,MSWSOCK.dll,AcceptEx,OneCore.Lib
AcceptEx,MSWSOCK.dll,AcceptEx,OneCoreUAP.Lib
AcceptEx,MSWSOCK.dll,AcceptEx,WindowsApp.lib
AcceptEx,MSWSOCK.dll,AcceptEx,WindowsApp_downlevel.lib
AcceptEx,MSWSOCK.dll,AcceptEx,mincore.lib
AcceptEx,WSOCK32.dll,1141,WSock32.Lib
AcceptSecurityContext,SCHANNEL.dll,AcceptSecurityContext,schannel.lib
AcceptSecurityContext,SECUR32.dll,AcceptSecurityContext,OneCoreUAP_downlevel.Lib
AcceptSecurityContext,SECUR32.dll,AcceptSecurityContext,OneCore_downlevel.Lib
AcceptSecurityContext,Secur32.dll,AcceptSecurityContext,Secur32.Lib
AcceptSecurityContext,Security.dll,AcceptSecurityContext,security.lib
AcceptSecurityContext,SspiCli.dll,AcceptSecurityContext,OneCore.Lib
AcceptSecurityContext,SspiCli.dll,AcceptSecurityContext,OneCoreUAP.Lib
AcceptSecurityContext,SspiCli.dll,AcceptSecurityContext,WindowsApp.lib
AcceptSecurityContext,SspiCli.dll,AcceptSecurityContext,mincore.lib
AccessCheck,ADVAPI32.dll,AccessCheck,AdvAPI32.Lib
AccessCheck,ADVAPI32.dll,AccessCheck,OneCoreUAP_downlevel.Lib
AccessCheck,ADVAPI32.dll,AccessCheck,OneCore_downlevel.Lib
AccessCheck,api-ms-win-downlevel-advapi32-l1-1-0.dll,AccessCheck,mincore_downlevel.lib
AccessCheck,api-ms-win-security-base-l1-1-0.dll,AccessCheck,OneCore.Lib
AccessCheck,api-ms-win-security-base-l1-1-0.dll,AccessCheck,OneCoreUAP.Lib
AccessCheck,api-ms-win-security-base-l1-1-0.dll,AccessCheck,mincore.lib
AccessCheckAndAuditAlarmA,ADVAPI32.dll,AccessCheckAndAuditAlarmA,AdvAPI32.Lib
AccessCheckAndAuditAlarmW,ADVAPI32.dll,AccessCheckAndAuditAlarmW,AdvAPI32.Lib
AccessCheckAndAuditAlarmW,ADVAPI32.dll,AccessCheckAndAuditAlarmW,OneCoreUAP_downlevel.Lib
AccessCheckAndAuditAlarmW,ADVAPI32.dll,AccessCheckAndAuditAlarmW,OneCore_downlevel.Lib
AccessCheckAndAuditAlarmW,api-ms-win-downlevel-advapi32-l1-1-0.dll,AccessCheckAndAuditAlarmW,mincore_downlevel.lib
AccessCheckAndAuditAlarmW,api-ms-win-security-base-l1-1-0.dll,AccessCheckAndAuditAlarmW,OneCore.Lib
AccessCheckAndAuditAlarmW,api-ms-win-security-base-l1-1-0.dll,AccessCheckAndAuditAlarmW,OneCoreUAP.Lib
AccessCheckAndAuditAlarmW,api-ms-win-security-base-l1-1-0.dll,AccessCheckAndAuditAlarmW,mincore.lib
AccessCheckByType,ADVAPI32.dll,AccessCheckByType,AdvAPI32.Lib
AccessCheckByType,ADVAPI32.dll,AccessCheckByType,OneCoreUAP_downlevel.Lib
AccessCheckByType,ADVAPI32.dll,AccessCheckByType,OneCore_downlevel.Lib
AccessCheckByType,api-ms-win-downlevel-advapi32-l1-1-0.dll,AccessCheckByType,mincore_downlevel.lib
AccessCheckByType,api-ms-win-security-base-l1-1-0.dll,AccessCheckByType,OneCore.Lib
AccessCheckByType,api-ms-win-security-base-l1-1-0.dll,AccessCheckByType,OneCoreUAP.Lib
AccessCheckByType,api-ms-win-security-base-l1-1-0.dll,AccessCheckByType,mincore.lib
AccessCheckByTypeAndAuditAlarmA,ADVAPI32.dll,AccessCheckByTypeAndAuditAlarmA,AdvAPI32.Lib
AccessCheckByTypeAndAuditAlarmW,ADVAPI32.dll,AccessCheckByTypeAndAuditAlarmW,AdvAPI32.Lib
AccessCheckByTypeAndAuditAlarmW,ADVAPI32.dll,AccessCheckByTypeAndAuditAlarmW,OneCoreUAP_downlevel.Lib
AccessCheckByTypeAndAuditAlarmW,ADVAPI32.dll,AccessCheckByTypeAndAuditAlarmW,OneCore_downlevel.Lib
AccessCheckByTypeAndAuditAlarmW,api-ms-win-downlevel-advapi32-l1-1-0.dll,AccessCheckByTypeAndAuditAlarmW,mincore_downlevel.lib
AccessCheckByTypeAndAuditAlarmW,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeAndAuditAlarmW,OneCore.Lib
AccessCheckByTypeAndAuditAlarmW,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeAndAuditAlarmW,OneCoreUAP.Lib
AccessCheckByTypeAndAuditAlarmW,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeAndAuditAlarmW,mincore.lib
AccessCheckByTypeResultList,ADVAPI32.dll,AccessCheckByTypeResultList,AdvAPI32.Lib
AccessCheckByTypeResultList,ADVAPI32.dll,AccessCheckByTypeResultList,OneCoreUAP_downlevel.Lib
AccessCheckByTypeResultList,ADVAPI32.dll,AccessCheckByTypeResultList,OneCore_downlevel.Lib
AccessCheckByTypeResultList,api-ms-win-downlevel-advapi32-l1-1-0.dll,AccessCheckByTypeResultList,mincore_downlevel.lib
AccessCheckByTypeResultList,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeResultList,OneCore.Lib
AccessCheckByTypeResultList,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeResultList,OneCoreUAP.Lib
AccessCheckByTypeResultList,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeResultList,mincore.lib
AccessCheckByTypeResultListAndAuditAlarmA,ADVAPI32.dll,AccessCheckByTypeResultListAndAuditAlarmA,AdvAPI32.Lib
AccessCheckByTypeResultListAndAuditAlarmByHandleA,ADVAPI32.dll,AccessCheckByTypeResultListAndAuditAlarmByHandleA,AdvAPI32.Lib
AccessCheckByTypeResultListAndAuditAlarmByHandleW,ADVAPI32.dll,AccessCheckByTypeResultListAndAuditAlarmByHandleW,AdvAPI32.Lib
AccessCheckByTypeResultListAndAuditAlarmByHandleW,ADVAPI32.dll,AccessCheckByTypeResultListAndAuditAlarmByHandleW,OneCoreUAP_downlevel.Lib
AccessCheckByTypeResultListAndAuditAlarmByHandleW,ADVAPI32.dll,AccessCheckByTypeResultListAndAuditAlarmByHandleW,OneCore_downlevel.Lib
AccessCheckByTypeResultListAndAuditAlarmByHandleW,api-ms-win-downlevel-advapi32-l1-1-0.dll,AccessCheckByTypeResultListAndAuditAlarmByHandleW,mincore_downlevel.lib
AccessCheckByTypeResultListAndAuditAlarmByHandleW,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeResultListAndAuditAlarmByHandleW,OneCore.Lib
AccessCheckByTypeResultListAndAuditAlarmByHandleW,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeResultListAndAuditAlarmByHandleW,OneCoreUAP.Lib
AccessCheckByTypeResultListAndAuditAlarmByHandleW,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeResultListAndAuditAlarmByHandleW,mincore.lib
AccessCheckByTypeResultListAndAuditAlarmW,ADVAPI32.dll,AccessCheckByTypeResultListAndAuditAlarmW,AdvAPI32.Lib
AccessCheckByTypeResultListAndAuditAlarmW,ADVAPI32.dll,AccessCheckByTypeResultListAndAuditAlarmW,OneCoreUAP_downlevel.Lib
AccessCheckByTypeResultListAndAuditAlarmW,ADVAPI32.dll,AccessCheckByTypeResultListAndAuditAlarmW,OneCore_downlevel.Lib
AccessCheckByTypeResultListAndAuditAlarmW,api-ms-win-downlevel-advapi32-l1-1-0.dll,AccessCheckByTypeResultListAndAuditAlarmW,mincore_downlevel.lib
AccessCheckByTypeResultListAndAuditAlarmW,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeResultListAndAuditAlarmW,OneCore.Lib
AccessCheckByTypeResultListAndAuditAlarmW,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeResultListAndAuditAlarmW,OneCoreUAP.Lib
AccessCheckByTypeResultListAndAuditAlarmW,api-ms-win-security-base-l1-1-0.dll,AccessCheckByTypeResultListAndAuditAlarmW,mincore.lib
AccessibleChildren,OLEACC.dll,AccessibleChildren,OleAcc.Lib
AccessibleChildren,OLEACC.dll,AccessibleChildren,OneCoreUAP_downlevel.Lib
AccessibleChildren,OLEACC.dll,AccessibleChildren,OneCore_downlevel.Lib
AccessibleObjectFromEvent,OLEACC.dll,AccessibleObjectFromEvent,OleAcc.Lib
AccessibleObjectFromEvent,OLEACC.dll,AccessibleObjectFromEvent,OneCoreUAP_downlevel.Lib
AccessibleObjectFromEvent,OLEACC.dll,AccessibleObjectFromEvent,OneCore_downlevel.Lib
AccessibleObjectFromPoint,OLEACC.dll,AccessibleObjectFromPoint,OleAcc.Lib
AccessibleObjectFromPoint,OLEACC.dll,AccessibleObjectFromPoint,OneCoreUAP_downlevel.Lib
AccessibleObjectFromPoint,OLEACC.dll,AccessibleObjectFromPoint,OneCore_downlevel.Lib
AccessibleObjectFromWindow,OLEACC.dll,AccessibleObjectFromWindow,OleAcc.Lib
AccessibleObjectFromWindow,OLEACC.dll,AccessibleObjectFromWindow,OneCoreUAP_downlevel.Lib
AccessibleObjectFromWindow,OLEACC.dll,AccessibleObjectFromWindow,OneCore_downlevel.Lib
AccessibleObjectFromWindowTimeout,OLEACC.dll,AccessibleObjectFromWindowTimeout,OleAcc.Lib
AccessibleObjectFromWindowTimeout,OLEACC.dll,AccessibleObjectFromWindowTimeout,OneCoreUAP_downlevel.Lib
AccessibleObjectFromWindowTimeout,OLEACC.dll,AccessibleObjectFromWindowTimeout,OneCore_downlevel.Lib
AcquireCredentialsHandleA,SCHANNEL.dll,AcquireCredentialsHandleA,schannel.lib
AcquireCredentialsHandleA,SECUR32.dll,AcquireCredentialsHandleA,OneCoreUAP_downlevel.Lib
AcquireCredentialsHandleA,SECUR32.dll,AcquireCredentialsHandleA,OneCore_downlevel.Lib
AcquireCredentialsHandleA,Secur32.dll,AcquireCredentialsHandleA,Secur32.Lib
AcquireCredentialsHandleA,Security.dll,AcquireCredentialsHandleA,security.lib
